record_type,data_type,slip_number,shop_code,category_code,slip_type,order_date,delivery_date,route,contractor_code,shop_name,delivery_place,remarks,direct_shipping,supplier_code,file_name
B,01,03451025086,0003,133,01,250919,250920,,1021,ｻｶｲ,ｻｶｲ,,91,1021,LWHANA_20250919140035.txt
B,01,03451025088,0003,147,01,250919,250920,,1021,ｻｶｲ,ｻｶｲ,,91,1021,LWHANA_20250919140035.txt
B,01,03451025090,0003,213,01,250919,250920,,1021,ｻｶｲ,ｻｶｲ,,91,1021,LWHANA_20250919140035.txt
B,01,04451026686,0004,210,01,250919,250920,,1021,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,64,1021,LWHANA_20250919140035.txt
B,01,04451026688,0004,210,01,250919,250920,,1021,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,64,1021,LWHANA_20250919140035.txt
B,01,04451026696,0004,112,01,250919,250920,,1021,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1021,LWHANA_20250919140035.txt
B,01,04451026698,0004,113,01,250919,250920,,1021,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1021,LWHANA_20250919140035.txt
B,01,04451026700,0004,122,01,250919,250920,,1021,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1021,LWHANA_20250919140035.txt
B,01,04451026702,0004,142,01,250919,250920,,1021,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1021,LWHANA_20250919140035.txt
B,01,04451026704,0004,152,01,250919,250920,,1021,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1021,LWHANA_20250919140035.txt
B,01,04451026706,0004,155,01,250919,250920,,1021,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1021,LWHANA_20250919140035.txt
B,01,04451026708,0004,171,01,250919,250920,,1021,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1021,LWHANA_20250919140035.txt
B,01,04451026710,0004,184,01,250919,250920,,1021,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1021,LWHANA_20250919140035.txt
B,01,04451026712,0004,185,01,250919,250920,,1021,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1021,LWHANA_20250919140035.txt
B,01,04451026714,0004,210,01,250919,250920,,1021,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1021,LWHANA_20250919140035.txt
B,01,04451026716,0004,211,01,250919,250920,,1021,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1021,LWHANA_20250919140035.txt
B,01,04451026718,0004,251,01,250919,250920,,1021,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1021,LWHANA_20250919140035.txt
B,01,04451026769,0004,180,01,250919,250920,,1021,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,31,1021,LWHANA_20250919140035.txt
B,01,04451026771,0004,180,01,250919,250920,,1021,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,31,1021,LWHANA_20250919140035.txt
B,01,04451026772,0004,180,01,250919,250920,,1021,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,31,1021,LWHANA_20250919140035.txt
B,01,07451019559,0007,120,01,250919,250920,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,21,1021,LWHANA_20250919140035.txt
B,01,07451019564,0007,118,01,250919,250920,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250919140035.txt
B,01,07451019566,0007,122,01,250919,250920,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250919140035.txt
B,01,07451019568,0007,132,01,250919,250920,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250919140035.txt
B,01,07451019570,0007,151,01,250919,250920,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250919140035.txt
B,01,07451019572,0007,161,01,250919,250920,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250919140035.txt
B,01,07451019574,0007,162,01,250919,250920,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250919140035.txt
B,01,07451019576,0007,184,01,250919,250920,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250919140035.txt
B,01,07451019578,0007,185,01,250919,250920,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250919140035.txt
B,01,07451019580,0007,211,01,250919,250920,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250919140035.txt
B,01,08451020707,0008,180,01,250918,250920,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,52,1021,LWHANA_20250919140035.txt
B,01,08451020709,0008,180,01,250918,250920,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,52,1021,LWHANA_20250919140035.txt
B,01,08451020710,0008,180,01,250918,250920,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,52,1021,LWHANA_20250919140035.txt
B,01,08451020736,0008,122,01,250919,250920,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,08451020738,0008,132,01,250919,250920,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,08451020740,0008,171,01,250919,250920,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,09451016612,0009,180,01,250919,250920,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,11,1021,LWHANA_20250919140035.txt
B,01,09451016623,0009,122,01,250919,250920,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250919140035.txt
B,01,09451016625,0009,123,01,250919,250920,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250919140035.txt
B,01,09451016627,0009,161,01,250919,250920,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250919140035.txt
B,01,09451016629,0009,185,01,250919,250920,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250919140035.txt
B,01,09451016631,0009,213,01,250919,250920,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250919140035.txt
B,01,09451016660,0009,210,01,250919,250920,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,11,1021,LWHANA_20250919140035.txt
B,01,10451033506,0010,180,01,250918,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,31,1021,LWHANA_20250919140035.txt
B,01,10451033531,0010,180,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,11,1021,LWHANA_20250919140035.txt
B,01,10451033533,0010,180,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,11,1021,LWHANA_20250919140035.txt
B,01,10451033534,0010,180,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,11,1021,LWHANA_20250919140035.txt
B,01,10451033540,0010,111,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,10451033542,0010,122,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,10451033543,0010,122,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,10451033545,0010,123,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,10451033547,0010,131,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,10451033549,0010,132,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,10451033551,0010,142,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,10451033553,0010,143,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,10451033555,0010,147,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,10451033557,0010,151,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,10451033559,0010,171,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,10451033561,0010,172,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,10451033563,0010,181,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,10451033565,0010,184,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,10451033567,0010,185,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,10451033569,0010,210,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,10451033571,0010,211,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,10451033573,0010,215,01,250919,250920,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,11451025303,0011,210,01,250918,250920,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,11,1021,LWHANA_20250919140035.txt
B,01,11451025309,0011,160,01,250918,251002,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,11,1021,LWHANA_20250919140035.txt
B,01,11451025315,0011,210,01,250918,250920,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,11,1021,LWHANA_20250919140035.txt
B,01,11451025317,0011,210,01,250918,250920,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,11,1021,LWHANA_20250919140035.txt
B,01,11451025329,0011,130,01,250919,250920,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,21,1021,LWHANA_20250919140035.txt
B,01,11451025332,0011,113,01,250919,250920,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250919140035.txt
B,01,11451025334,0011,118,01,250919,250920,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250919140035.txt
B,01,11451025336,0011,122,01,250919,250920,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250919140035.txt
B,01,11451025338,0011,132,01,250919,250920,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250919140035.txt
B,01,11451025340,0011,134,01,250919,250920,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250919140035.txt
B,01,11451025342,0011,145,01,250919,250920,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250919140035.txt
B,01,11451025344,0011,147,01,250919,250920,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250919140035.txt
B,01,11451025346,0011,151,01,250919,250920,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250919140035.txt
B,01,11451025348,0011,171,01,250919,250920,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250919140035.txt
B,01,11451025350,0011,174,01,250919,250920,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250919140035.txt
B,01,11451025352,0011,184,01,250919,250920,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250919140035.txt
B,01,11451025354,0011,251,01,250919,250920,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250919140035.txt
B,01,21451023986,0021,122,01,250919,250920,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250919140035.txt
B,01,21451023988,0021,123,01,250919,250920,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250919140035.txt
B,01,21451023990,0021,131,01,250919,250920,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250919140035.txt
B,01,21451023992,0021,155,01,250919,250920,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250919140035.txt
B,01,21451023994,0021,171,01,250919,250920,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250919140035.txt
B,01,21451023996,0021,181,01,250919,250920,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250919140035.txt
B,01,21451023998,0021,184,01,250919,250920,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250919140035.txt
B,01,21451024000,0021,185,01,250919,250920,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250919140035.txt
B,01,21451024025,0021,130,01,250919,250920,,1021,ｴﾓﾘ,ｴﾓﾘ,,11,1021,LWHANA_20250919140035.txt
B,01,22451018681,0022,250,01,250918,250920,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,21,1021,LWHANA_20250919140035.txt
B,01,22451018688,0022,114,01,250919,250920,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1021,LWHANA_20250919140035.txt
B,01,22451018690,0022,122,01,250919,250920,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1021,LWHANA_20250919140035.txt
B,01,22451018692,0022,131,01,250919,250920,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1021,LWHANA_20250919140035.txt
B,01,22451018694,0022,141,01,250919,250920,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1021,LWHANA_20250919140035.txt
B,01,22451018696,0022,142,01,250919,250920,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1021,LWHANA_20250919140035.txt
B,01,22451018698,0022,143,01,250919,250920,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1021,LWHANA_20250919140035.txt
B,01,22451018700,0022,147,01,250919,250920,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1021,LWHANA_20250919140035.txt
B,01,22451018702,0022,151,01,250919,250920,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1021,LWHANA_20250919140035.txt
B,01,22451018704,0022,153,01,250919,250920,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1021,LWHANA_20250919140035.txt
B,01,22451018706,0022,162,01,250919,250920,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1021,LWHANA_20250919140035.txt
B,01,22451018708,0022,172,01,250919,250920,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1021,LWHANA_20250919140035.txt
B,01,22451018710,0022,184,01,250919,250920,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1021,LWHANA_20250919140035.txt
B,01,22451018712,0022,211,01,250919,250920,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1021,LWHANA_20250919140035.txt
B,01,22451018714,0022,215,01,250919,250920,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1021,LWHANA_20250919140035.txt
B,01,22451018716,0022,241,01,250919,250920,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1021,LWHANA_20250919140035.txt
B,01,22451018737,0022,160,01,250919,250920,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,11,1021,LWHANA_20250919140035.txt
B,01,71451002412,0071,180,01,250919,250922,,1021,ﾈｯﾄﾊﾝﾊﾞｲ,ﾈｯﾄﾊﾝﾊﾞｲ,,21,1021,LWHANA_20250919140035.txt
B,01,71451002414,0071,180,01,250919,250922,,1021,ﾈｯﾄﾊﾝﾊﾞｲ,ﾈｯﾄﾊﾝﾊﾞｲ,,21,1021,LWHANA_20250919140035.txt
B,01,91451031975,0091,210,01,250918,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032032,0091,110,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032057,0091,110,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032059,0091,120,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032060,0091,120,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032061,0091,120,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032062,0091,130,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032063,0091,130,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032064,0091,130,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032065,0091,140,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032068,0091,150,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032070,0091,150,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032071,0091,150,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032072,0091,150,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032073,0091,160,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032074,0091,160,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032075,0091,170,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032076,0091,170,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032077,0091,170,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032078,0091,180,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032085,0091,210,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032087,0091,210,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032088,0091,210,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032089,0091,210,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032108,0091,120,01,250919,250920,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,04451026689,0004,240,01,250919,250920,,1029,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,64,1021,LWHANA_20250919140035.txt
B,01,07451019551,0007,280,01,250918,250919,,1029,ｺｳﾖｳ,ｺｳﾖｳ,,11,1021,LWHANA_20250919140035.txt
B,01,09451016606,0009,240,01,250918,250920,,1029,ｳﾞｨｵ,ｳﾞｨｵ,,21,1021,LWHANA_20250919140035.txt
B,01,11451025305,0011,240,01,250918,250920,,1029,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,11,1021,LWHANA_20250919140035.txt
B,01,21451023983,0021,240,01,250919,250920,,1029,ｴﾓﾘ,ｴﾓﾘ,,21,1021,LWHANA_20250919140035.txt
B,01,01451022954,0001,210,01,250919,250922,,1106,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,11,1021,LWHANA_20250919140035.txt
B,01,02451024270,0002,210,01,250919,250920,,1106,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1021,LWHANA_20250919140035.txt
B,01,02451024272,0002,211,01,250919,250920,,1106,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1021,LWHANA_20250919140035.txt
B,01,02451024274,0002,247,01,250919,250920,,1106,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1021,LWHANA_20250919140035.txt
B,01,03451025067,0003,210,01,250919,250920,,1106,ｻｶｲ,ｻｶｲ,,51,1021,LWHANA_20250919140035.txt
B,01,03451025092,0003,210,01,250919,250920,,1106,ｻｶｲ,ｻｶｲ,,91,1021,LWHANA_20250919140035.txt
B,01,03451025094,0003,211,01,250919,250920,,1106,ｻｶｲ,ｻｶｲ,,91,1021,LWHANA_20250919140035.txt
B,01,03451025096,0003,242,01,250919,250920,,1106,ｻｶｲ,ｻｶｲ,,91,1021,LWHANA_20250919140035.txt
B,01,04451026691,0004,210,01,250919,250920,,1106,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,64,1021,LWHANA_20250919140035.txt
B,01,04451026720,0004,211,01,250919,250920,,1106,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1021,LWHANA_20250919140035.txt
B,01,04451026722,0004,213,01,250919,250920,,1106,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1021,LWHANA_20250919140035.txt
B,01,08451020761,0008,210,01,250919,250922,,1106,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,21,1021,LWHANA_20250919140035.txt
B,01,10451033512,0010,230,01,250918,250919,,1106,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,11,1021,LWHANA_20250919140035.txt
B,01,10451033514,0010,210,01,250919,250920,,1106,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,11,1021,LWHANA_20250919140035.txt
B,01,10451033516,0010,210,01,250919,250920,,1106,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,11,1021,LWHANA_20250919140035.txt
B,01,10451033575,0010,210,01,250919,250920,,1106,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,10451033577,0010,231,01,250919,250920,,1106,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,10451033579,0010,249,01,250919,250920,,1106,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250919140035.txt
B,01,10451033657,0010,210,01,250919,250920,,1106,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,31,1021,LWHANA_20250919140035.txt
B,01,10451033659,0010,210,01,250919,250920,,1106,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,31,1021,LWHANA_20250919140035.txt
B,01,11451025318,0011,210,01,250918,250920,,1106,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,11,1021,LWHANA_20250919140035.txt
B,01,11451025356,0011,231,01,250919,250920,,1106,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250919140035.txt
B,01,22451018718,0022,210,01,250919,250920,,1106,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1021,LWHANA_20250919140035.txt
B,01,22451018720,0022,211,01,250919,250920,,1106,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1021,LWHANA_20250919140035.txt
B,01,22451018722,0022,231,01,250919,250920,,1106,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1021,LWHANA_20250919140035.txt
B,01,71451002415,0071,210,01,250919,250922,,1106,ﾈｯﾄﾊﾝﾊﾞｲ,ﾈｯﾄﾊﾝﾊﾞｲ,,21,1021,LWHANA_20250919140035.txt
B,01,91451032034,0091,210,01,250919,250920,,1106,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1021,LWHANA_20250919140035.txt
B,01,91451032079,0091,210,01,250919,250920,,1106,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1021,LWHANA_20250919140035.txt
B,01,91451032081,0091,210,01,250919,250920,,1106,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1021,LWHANA_20250919140035.txt
B,01,91451032082,0091,210,01,250919,250920,,1106,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1021,LWHANA_20250919140035.txt
B,01,91451032083,0091,210,01,250919,250920,,1106,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1021,LWHANA_20250919140035.txt
B,01,91451032084,0091,210,01,250919,250920,,1106,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1021,LWHANA_20250919140035.txt
B,01,91451032090,0091,210,01,250919,250920,,1106,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1021,LWHANA_20250919140035.txt
B,01,07451019557,0007,260,01,250919,250923,,1126,ｺｳﾖｳ,ｺｳﾖｳ,,11,1021,LWHANA_20250919140035.txt
B,01,01451022987,0001,249,01,250919,250920,,1127,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1021,LWHANA_20250919140035.txt
B,01,07451019582,0007,249,01,250919,250920,,1127,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250919140035.txt
